"numéro de dossier","nom dossier","chambre","état de l'instruction","requérant(s)","mandataire(s) requérant(s)","défendeur(s)","mandataire(s) défendeur(s)","date évènement","mesure évènement","acteur évènement","qualité évènement","délais évènement"
"1809695","ASSOCIATION REGARDS CITOYENS / Madame KOSCIUSKO-MORIZET Nathalie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame KOSCIUSKO-MORIZET Nathalie","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809696","ASSOCIATION REGARDS CITOYENS / Monsieur KOSSOWSKI Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur KOSSOWSKI Jacques","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809696","ASSOCIATION REGARDS CITOYENS / Monsieur KOSSOWSKI Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur KOSSOWSKI Jacques","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809697","ASSOCIATION REGARDS CITOYENS / Monsieur KRABAL Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur KRABAL Jacques","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809697","ASSOCIATION REGARDS CITOYENS / Monsieur KRABAL Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur KRABAL Jacques","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809698","ASSOCIATION REGARDS CITOYENS / Monsieur LABAUNE Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LABAUNE Patrick","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809698","ASSOCIATION REGARDS CITOYENS / Monsieur LABAUNE Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LABAUNE Patrick","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809700","ASSOCIATION REGARDS CITOYENS / Madame LACLAIS Bernadette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LACLAIS Bernadette","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809700","ASSOCIATION REGARDS CITOYENS / Madame LACLAIS Bernadette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LACLAIS Bernadette","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809701","ASSOCIATION REGARDS CITOYENS / Madame LACROUTE Valérie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LACROUTE Valérie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809701","ASSOCIATION REGARDS CITOYENS / Madame LACROUTE Valérie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LACROUTE Valérie","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809702","ASSOCIATION REGARDS CITOYENS / Madame LACUEY Conchita","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LACUEY Conchita","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809702","ASSOCIATION REGARDS CITOYENS / Madame LACUEY Conchita","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LACUEY Conchita","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809703","ASSOCIATION REGARDS CITOYENS / Monsieur LAFFINEUR Marc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAFFINEUR Marc","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809703","ASSOCIATION REGARDS CITOYENS / Monsieur LAFFINEUR Marc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAFFINEUR Marc","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809707","ASSOCIATION REGARDS CITOYENS / Madame LAGARDE Sonia","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LAGARDE Sonia","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809707","ASSOCIATION REGARDS CITOYENS / Madame LAGARDE Sonia","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LAGARDE Sonia","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809713","ASSOCIATION REGARDS CITOYENS / Monsieur LAGARDE Jean-Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAGARDE Jean-Christophe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809713","ASSOCIATION REGARDS CITOYENS / Monsieur LAGARDE Jean-Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAGARDE Jean-Christophe","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809715","ASSOCIATION REGARDS CITOYENS / Monsieur LAMBERT François-Michel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMBERT François-Michel","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809715","ASSOCIATION REGARDS CITOYENS / Monsieur LAMBERT François-Michel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMBERT François-Michel","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809718","ASSOCIATION REGARDS CITOYENS / Monsieur LAMBERT Jérôme","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMBERT Jérôme","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809718","ASSOCIATION REGARDS CITOYENS / Monsieur LAMBERT Jérôme","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMBERT Jérôme","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809720","ASSOCIATION REGARDS CITOYENS / Monsieur LAMBLIN Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMBLIN Jacques","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809720","ASSOCIATION REGARDS CITOYENS / Monsieur LAMBLIN Jacques","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMBLIN Jacques","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809723","ASSOCIATION REGARDS CITOYENS / Monsieur LAMOUR Jean-François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMOUR Jean-François","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809723","ASSOCIATION REGARDS CITOYENS / Monsieur LAMOUR Jean-François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMOUR Jean-François","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809728","ASSOCIATION REGARDS CITOYENS / Monsieur LAMY François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMY François","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809728","ASSOCIATION REGARDS CITOYENS / Monsieur LAMY François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAMY François","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809729","ASSOCIATION REGARDS CITOYENS / Madame LANG Anne-Christine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LANG Anne-Christine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809729","ASSOCIATION REGARDS CITOYENS / Madame LANG Anne-Christine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LANG Anne-Christine","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809730","ASSOCIATION REGARDS CITOYENS / Madame LANGLADE Colette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LANGLADE Colette","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809730","ASSOCIATION REGARDS CITOYENS / Madame LANGLADE Colette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LANGLADE Colette","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809731","ASSOCIATION REGARDS CITOYENS / Madame DE LA RAUDIERE Laure","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DE LA RAUDIERE Laure","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809731","ASSOCIATION REGARDS CITOYENS / Madame DE LA RAUDIERE Laure","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DE LA RAUDIERE Laure","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809732","ASSOCIATION REGARDS CITOYENS / Monsieur LARRIVE Guillaume","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LARRIVE Guillaume","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809732","ASSOCIATION REGARDS CITOYENS / Monsieur LARRIVE Guillaume","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LARRIVE Guillaume","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809740","ASSOCIATION REGARDS CITOYENS / Monsieur LASSALLE Jean","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LASSALLE Jean","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809740","ASSOCIATION REGARDS CITOYENS / Monsieur LASSALLE Jean","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LASSALLE Jean","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809743","ASSOCIATION REGARDS CITOYENS / Monsieur LAUNAY Jean","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAUNAY Jean","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809743","ASSOCIATION REGARDS CITOYENS / Monsieur LAUNAY Jean","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAUNAY Jean","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809744","ASSOCIATION REGARDS CITOYENS / Monsieur LAURENT Jean-Luc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAURENT Jean-Luc","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809744","ASSOCIATION REGARDS CITOYENS / Monsieur LAURENT Jean-Luc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAURENT Jean-Luc","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809746","ASSOCIATION REGARDS CITOYENS / Monsieur DE LA VERPILLERE Charles","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DE LA VERPILLERE Charles","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809746","ASSOCIATION REGARDS CITOYENS / Monsieur DE LA VERPILLERE Charles","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DE LA VERPILLERE Charles","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809753","ASSOCIATION REGARDS CITOYENS / Monsieur LAZARO Thierry","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAZARO Thierry","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809753","ASSOCIATION REGARDS CITOYENS / Monsieur LAZARO Thierry","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LAZARO Thierry","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809756","ASSOCIATION REGARDS CITOYENS / Monsieur LEBOEUF Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LEBOEUF Alain","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809756","ASSOCIATION REGARDS CITOYENS / Monsieur LEBOEUF Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LEBOEUF Alain","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809760","ASSOCIATION REGARDS CITOYENS / Monsieur LE BORGN' Pierre-Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE BORGN' Pierre-Yves","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809760","ASSOCIATION REGARDS CITOYENS / Monsieur LE BORGN' Pierre-Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE BORGN' Pierre-Yves","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809762","ASSOCIATION REGARDS CITOYENS / Monsieur LE BOUILLONEC Jean-Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE BOUILLONEC Jean-Yves","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809762","ASSOCIATION REGARDS CITOYENS / Monsieur LE BOUILLONEC Jean-Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE BOUILLONEC Jean-Yves","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809765","ASSOCIATION REGARDS CITOYENS / Madame LEBRANCHU Marylise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LEBRANCHU Marylise","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809765","ASSOCIATION REGARDS CITOYENS / Madame LEBRANCHU Marylise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LEBRANCHU Marylise","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809768","ASSOCIATION REGARDS CITOYENS / Monsieur LEBRETON Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LEBRETON Patrick","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809768","ASSOCIATION REGARDS CITOYENS / Monsieur LEBRETON Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LEBRETON Patrick","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809772","ASSOCIATION REGARDS CITOYENS / Monsieur LE BRIS Gilbert","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE BRIS Gilbert","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809772","ASSOCIATION REGARDS CITOYENS / Monsieur LE BRIS Gilbert","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE BRIS Gilbert","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809774","ASSOCIATION REGARDS CITOYENS / Madame LE CALLENNEC Isabelle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LE CALLENNEC Isabelle","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809774","ASSOCIATION REGARDS CITOYENS / Madame LE CALLENNEC Isabelle","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LE CALLENNEC Isabelle","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809776","ASSOCIATION REGARDS CITOYENS / Madame LE DAIN Anne-Yvonne","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LE DAIN Anne-Yvonne","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809776","ASSOCIATION REGARDS CITOYENS / Madame LE DAIN Anne-Yvonne","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LE DAIN Anne-Yvonne","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809779","ASSOCIATION REGARDS CITOYENS / Monsieur LE DEAUT Jean-Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE DEAUT Jean-Yves","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809779","ASSOCIATION REGARDS CITOYENS / Monsieur LE DEAUT Jean-Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LE DEAUT Jean-Yves","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809781","ASSOCIATION REGARDS CITOYENS / Madame LE DISSEZ Viviane","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LE DISSEZ Viviane","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809781","ASSOCIATION REGARDS CITOYENS / Madame LE DISSEZ Viviane","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame LE DISSEZ Viviane","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809782","ASSOCIATION REGARDS CITOYENS / Monsieur LEDOUX Vincent","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LEDOUX Vincent","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809782","ASSOCIATION REGARDS CITOYENS / Monsieur LEDOUX Vincent","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur LEDOUX Vincent","","2018-06-13","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
